STATE,STATENAME,ST_CASE,VEH_NO,DAMAGE,DAMAGENAME
17,Illinois,170997,1,1,1 Clock Value
17,Illinois,170997,1,11,11 Clock Value
17,Illinois,170997,1,12,12 Clock Value
17,Illinois,170997,2,1,1 Clock Value
17,Illinois,170997,2,11,11 Clock Value
17,Illinois,170997,2,12,12 Clock Value
17,Illinois,170998,1,1,1 Clock Value
17,Illinois,170998,1,2,2 Clock Value
17,Illinois,170998,1,3,3 Clock Value
17,Illinois,170998,1,4,4 Clock Value
17,Illinois,170998,1,5,5 Clock Value
17,Illinois,170998,1,6,6 Clock Value
17,Illinois,170998,1,7,7 Clock Value
17,Illinois,170998,1,8,8 Clock Value
17,Illinois,170998,1,9,9 Clock Value
17,Illinois,170998,1,10,10 Clock Value
17,Illinois,170998,1,11,11 Clock Value
17,Illinois,170998,1,12,12 Clock Value
17,Illinois,170998,1,13,Top
17,Illinois,170998,1,14,Undercarriage
17,Illinois,170998,2,1,1 Clock Value
17,Illinois,170998,2,2,2 Clock Value
17,Illinois,170998,2,3,3 Clock Value
17,Illinois,170998,2,4,4 Clock Value
17,Illinois,170998,2,5,5 Clock Value
17,Illinois,170998,2,6,6 Clock Value
17,Illinois,170998,2,7,7 Clock Value
17,Illinois,170998,2,8,8 Clock Value
17,Illinois,170998,2,9,9 Clock Value
17,Illinois,170998,2,10,10 Clock Value
17,Illinois,170998,2,11,11 Clock Value
17,Illinois,170998,2,12,12 Clock Value
17,Illinois,170998,2,13,Top
17,Illinois,170998,2,14,Undercarriage
17,Illinois,170999,1,12,12 Clock Value
17,Illinois,171000,1,8,8 Clock Value
17,Illinois,171000,1,9,9 Clock Value
17,Illinois,171000,1,10,10 Clock Value
17,Illinois,171000,2,1,1 Clock Value
17,Illinois,171000,2,2,2 Clock Value
17,Illinois,171000,2,3,3 Clock Value
17,Illinois,171001,1,1,1 Clock Value
17,Illinois,171001,1,2,2 Clock Value
17,Illinois,171001,1,3,3 Clock Value
17,Illinois,171001,1,4,4 Clock Value
17,Illinois,171001,1,5,5 Clock Value
17,Illinois,171001,1,6,6 Clock Value
17,Illinois,171001,1,7,7 Clock Value
17,Illinois,171001,1,8,8 Clock Value
17,Illinois,171001,1,9,9 Clock Value
17,Illinois,171001,1,10,10 Clock Value
17,Illinois,171001,1,11,11 Clock Value
17,Illinois,171001,1,12,12 Clock Value
17,Illinois,171001,1,13,Top
17,Illinois,171001,1,14,Undercarriage
17,Illinois,171002,1,1,1 Clock Value
17,Illinois,171002,1,11,11 Clock Value
17,Illinois,171002,1,12,12 Clock Value
17,Illinois,171003,1,1,1 Clock Value
17,Illinois,171003,1,2,2 Clock Value
17,Illinois,171003,1,3,3 Clock Value
17,Illinois,171003,1,4,4 Clock Value
17,Illinois,171003,1,5,5 Clock Value
17,Illinois,171003,1,6,6 Clock Value
17,Illinois,171003,1,7,7 Clock Value
17,Illinois,171003,1,8,8 Clock Value
17,Illinois,171003,1,9,9 Clock Value
17,Illinois,171003,1,10,10 Clock Value
17,Illinois,171003,1,11,11 Clock Value
17,Illinois,171003,1,12,12 Clock Value
17,Illinois,171003,1,13,Top
17,Illinois,171003,1,14,Undercarriage
17,Illinois,171004,1,1,1 Clock Value
17,Illinois,171004,1,2,2 Clock Value
17,Illinois,171004,1,3,3 Clock Value
17,Illinois,171004,1,4,4 Clock Value
17,Illinois,171004,1,5,5 Clock Value
17,Illinois,171004,1,6,6 Clock Value
17,Illinois,171004,1,7,7 Clock Value
17,Illinois,171004,1,8,8 Clock Value
17,Illinois,171004,1,9,9 Clock Value
17,Illinois,171004,1,10,10 Clock Value
17,Illinois,171004,1,11,11 Clock Value
17,Illinois,171004,1,12,12 Clock Value
17,Illinois,171004,1,13,Top
17,Illinois,171004,1,14,Undercarriage
17,Illinois,171005,1,1,1 Clock Value
17,Illinois,171005,1,2,2 Clock Value
17,Illinois,171005,1,3,3 Clock Value
17,Illinois,171005,1,4,4 Clock Value
17,Illinois,171005,1,5,5 Clock Value
17,Illinois,171005,1,6,6 Clock Value
17,Illinois,171005,1,7,7 Clock Value
17,Illinois,171005,1,8,8 Clock Value
17,Illinois,171005,1,9,9 Clock Value
17,Illinois,171005,1,10,10 Clock Value
17,Illinois,171005,1,11,11 Clock Value
17,Illinois,171005,1,12,12 Clock Value
17,Illinois,171005,1,13,Top
17,Illinois,171005,1,14,Undercarriage
17,Illinois,171006,1,1,1 Clock Value
17,Illinois,171006,1,2,2 Clock Value
17,Illinois,171006,1,10,10 Clock Value
17,Illinois,171006,1,11,11 Clock Value
17,Illinois,171006,1,12,12 Clock Value
17,Illinois,171006,2,5,5 Clock Value
17,Illinois,171006,2,6,6 Clock Value
17,Illinois,171006,2,7,7 Clock Value
17,Illinois,171006,2,14,Undercarriage
17,Illinois,171007,1,1,1 Clock Value
17,Illinois,171007,1,2,2 Clock Value
17,Illinois,171007,1,12,12 Clock Value
17,Illinois,171007,2,99,Damage Areas Unknown
17,Illinois,171008,1,1,1 Clock Value
17,Illinois,171008,1,11,11 Clock Value
17,Illinois,171008,1,12,12 Clock Value
17,Illinois,171009,1,1,1 Clock Value
17,Illinois,171009,1,2,2 Clock Value
17,Illinois,171009,1,3,3 Clock Value
17,Illinois,171009,1,4,4 Clock Value
17,Illinois,171010,1,12,12 Clock Value
17,Illinois,171011,1,1,1 Clock Value
17,Illinois,171011,1,2,2 Clock Value
17,Illinois,171011,1,3,3 Clock Value
17,Illinois,171011,1,4,4 Clock Value
17,Illinois,171011,1,5,5 Clock Value
17,Illinois,171011,1,6,6 Clock Value
17,Illinois,171011,1,7,7 Clock Value
17,Illinois,171011,1,8,8 Clock Value
17,Illinois,171011,1,9,9 Clock Value
17,Illinois,171011,1,10,10 Clock Value
17,Illinois,171011,1,11,11 Clock Value
17,Illinois,171011,1,12,12 Clock Value
17,Illinois,171011,1,13,Top
17,Illinois,171011,1,14,Undercarriage
17,Illinois,171011,2,9,9 Clock Value
17,Illinois,171011,2,10,10 Clock Value
17,Illinois,171011,2,11,11 Clock Value
17,Illinois,171011,2,12,12 Clock Value
17,Illinois,171011,2,13,Top
17,Illinois,171012,1,1,1 Clock Value
17,Illinois,171012,1,2,2 Clock Value
17,Illinois,171012,1,3,3 Clock Value
17,Illinois,171012,1,9,9 Clock Value
17,Illinois,171012,1,10,10 Clock Value
17,Illinois,171012,1,11,11 Clock Value
17,Illinois,171012,1,12,12 Clock Value
17,Illinois,171012,2,5,5 Clock Value
17,Illinois,171012,2,6,6 Clock Value
17,Illinois,171012,2,7,7 Clock Value
17,Illinois,171013,1,9,9 Clock Value
17,Illinois,171013,1,10,10 Clock Value
17,Illinois,171013,1,11,11 Clock Value
17,Illinois,171013,1,12,12 Clock Value
17,Illinois,171013,2,9,9 Clock Value
17,Illinois,171013,2,10,10 Clock Value
17,Illinois,171013,2,11,11 Clock Value
17,Illinois,171013,2,12,12 Clock Value
17,Illinois,171014,1,1,1 Clock Value
17,Illinois,171014,1,11,11 Clock Value
17,Illinois,171014,1,12,12 Clock Value
17,Illinois,171014,2,8,8 Clock Value
17,Illinois,171014,2,9,9 Clock Value
17,Illinois,171014,2,10,10 Clock Value
17,Illinois,171014,2,11,11 Clock Value
17,Illinois,171015,1,10,10 Clock Value
17,Illinois,171015,1,11,11 Clock Value
17,Illinois,171015,2,5,5 Clock Value
17,Illinois,171015,2,6,6 Clock Value
17,Illinois,171015,2,7,7 Clock Value
17,Illinois,171016,1,1,1 Clock Value
17,Illinois,171016,1,2,2 Clock Value
17,Illinois,171016,1,3,3 Clock Value
17,Illinois,171016,1,4,4 Clock Value
17,Illinois,171016,1,5,5 Clock Value
17,Illinois,171016,1,6,6 Clock Value
17,Illinois,171016,1,7,7 Clock Value
17,Illinois,171016,1,8,8 Clock Value
17,Illinois,171016,1,9,9 Clock Value
17,Illinois,171016,1,10,10 Clock Value
17,Illinois,171016,1,11,11 Clock Value
17,Illinois,171016,1,12,12 Clock Value
17,Illinois,171016,1,13,Top
17,Illinois,171016,1,14,Undercarriage
17,Illinois,171017,1,1,1 Clock Value
17,Illinois,171017,1,2,2 Clock Value
17,Illinois,171017,1,3,3 Clock Value
17,Illinois,171017,1,4,4 Clock Value
17,Illinois,171017,1,5,5 Clock Value
17,Illinois,171017,1,6,6 Clock Value
17,Illinois,171017,1,7,7 Clock Value
17,Illinois,171017,1,8,8 Clock Value
17,Illinois,171017,1,9,9 Clock Value
17,Illinois,171017,1,10,10 Clock Value
17,Illinois,171017,1,11,11 Clock Value
17,Illinois,171017,1,12,12 Clock Value
17,Illinois,171017,1,13,Top
17,Illinois,171017,1,14,Undercarriage
17,Illinois,171018,1,1,1 Clock Value
17,Illinois,171018,1,11,11 Clock Value
17,Illinois,171018,1,12,12 Clock Value
17,Illinois,171019,1,1,1 Clock Value
17,Illinois,171019,1,2,2 Clock Value
17,Illinois,171019,1,3,3 Clock Value
17,Illinois,171019,1,4,4 Clock Value
17,Illinois,171019,1,5,5 Clock Value
17,Illinois,171019,1,6,6 Clock Value
17,Illinois,171019,1,7,7 Clock Value
17,Illinois,171019,1,8,8 Clock Value
17,Illinois,171019,1,9,9 Clock Value
17,Illinois,171019,1,10,10 Clock Value
17,Illinois,171019,1,11,11 Clock Value
17,Illinois,171019,1,12,12 Clock Value
17,Illinois,171019,1,13,Top
17,Illinois,171019,1,14,Undercarriage
17,Illinois,171020,1,1,1 Clock Value
17,Illinois,171020,1,2,2 Clock Value
17,Illinois,171020,1,10,10 Clock Value
17,Illinois,171020,1,11,11 Clock Value
17,Illinois,171020,1,12,12 Clock Value
17,Illinois,171021,1,99,Damage Areas Unknown
17,Illinois,171022,1,12,12 Clock Value
17,Illinois,171023,1,1,1 Clock Value
17,Illinois,171023,1,2,2 Clock Value
17,Illinois,171023,1,3,3 Clock Value
17,Illinois,171023,1,4,4 Clock Value
17,Illinois,171023,1,5,5 Clock Value
17,Illinois,171023,1,6,6 Clock Value
17,Illinois,171023,1,7,7 Clock Value
17,Illinois,171023,1,8,8 Clock Value
17,Illinois,171023,1,9,9 Clock Value
17,Illinois,171023,1,10,10 Clock Value
17,Illinois,171023,1,11,11 Clock Value
17,Illinois,171023,1,12,12 Clock Value
17,Illinois,171023,1,13,Top
17,Illinois,171023,1,14,Undercarriage
17,Illinois,171024,1,1,1 Clock Value
17,Illinois,171024,1,2,2 Clock Value
17,Illinois,171024,1,3,3 Clock Value
17,Illinois,171024,1,4,4 Clock Value
17,Illinois,171024,1,5,5 Clock Value
17,Illinois,171024,1,6,6 Clock Value
17,Illinois,171024,1,7,7 Clock Value
17,Illinois,171024,1,8,8 Clock Value
17,Illinois,171024,1,9,9 Clock Value
17,Illinois,171024,1,10,10 Clock Value
17,Illinois,171024,1,11,11 Clock Value
17,Illinois,171024,1,12,12 Clock Value
17,Illinois,171024,1,13,Top
17,Illinois,171024,1,14,Undercarriage
17,Illinois,171024,2,1,1 Clock Value
17,Illinois,171024,2,2,2 Clock Value
17,Illinois,171024,2,3,3 Clock Value
17,Illinois,171024,2,4,4 Clock Value
17,Illinois,171024,2,5,5 Clock Value
17,Illinois,171024,2,6,6 Clock Value
17,Illinois,171024,2,7,7 Clock Value
17,Illinois,171024,2,8,8 Clock Value
17,Illinois,171024,2,9,9 Clock Value
17,Illinois,171024,2,10,10 Clock Value
17,Illinois,171024,2,11,11 Clock Value
17,Illinois,171024,2,12,12 Clock Value
17,Illinois,171024,2,13,Top
17,Illinois,171024,2,14,Undercarriage
17,Illinois,171024,3,1,1 Clock Value
17,Illinois,171024,3,2,2 Clock Value
17,Illinois,171024,3,3,3 Clock Value
17,Illinois,171024,3,4,4 Clock Value
17,Illinois,171024,3,5,5 Clock Value
17,Illinois,171024,3,6,6 Clock Value
17,Illinois,171024,3,7,7 Clock Value
17,Illinois,171024,3,8,8 Clock Value
17,Illinois,171024,3,9,9 Clock Value
17,Illinois,171024,3,10,10 Clock Value
17,Illinois,171024,3,11,11 Clock Value
17,Illinois,171024,3,12,12 Clock Value
17,Illinois,171024,3,13,Top
17,Illinois,171024,3,14,Undercarriage
17,Illinois,171024,4,1,1 Clock Value
17,Illinois,171024,4,2,2 Clock Value
17,Illinois,171024,4,3,3 Clock Value
17,Illinois,171024,4,4,4 Clock Value
17,Illinois,171024,4,5,5 Clock Value
17,Illinois,171024,4,6,6 Clock Value
17,Illinois,171024,4,7,7 Clock Value
17,Illinois,171024,4,8,8 Clock Value
17,Illinois,171024,4,9,9 Clock Value
17,Illinois,171024,4,10,10 Clock Value
17,Illinois,171024,4,11,11 Clock Value
17,Illinois,171024,4,12,12 Clock Value
17,Illinois,171024,4,13,Top
17,Illinois,171024,4,14,Undercarriage
17,Illinois,171024,5,5,5 Clock Value
17,Illinois,171024,5,6,6 Clock Value
17,Illinois,171024,5,7,7 Clock Value
17,Illinois,171024,6,1,1 Clock Value
17,Illinois,171024,6,2,2 Clock Value
17,Illinois,171024,6,3,3 Clock Value
17,Illinois,171024,6,4,4 Clock Value
17,Illinois,171024,6,5,5 Clock Value
17,Illinois,171024,6,6,6 Clock Value
17,Illinois,171024,6,7,7 Clock Value
17,Illinois,171024,6,8,8 Clock Value
17,Illinois,171024,6,9,9 Clock Value
17,Illinois,171024,6,10,10 Clock Value
17,Illinois,171024,6,11,11 Clock Value
17,Illinois,171024,6,12,12 Clock Value
17,Illinois,171024,6,13,Top
17,Illinois,171024,6,14,Undercarriage
17,Illinois,171024,7,1,1 Clock Value
17,Illinois,171024,7,2,2 Clock Value
17,Illinois,171024,7,3,3 Clock Value
17,Illinois,171024,7,4,4 Clock Value
17,Illinois,171024,7,5,5 Clock Value
17,Illinois,171024,7,6,6 Clock Value
17,Illinois,171024,7,7,7 Clock Value
17,Illinois,171024,7,8,8 Clock Value
17,Illinois,171024,7,9,9 Clock Value
17,Illinois,171024,7,10,10 Clock Value
17,Illinois,171024,7,11,11 Clock Value
17,Illinois,171024,7,12,12 Clock Value
17,Illinois,171024,7,13,Top
17,Illinois,171024,7,14,Undercarriage
17,Illinois,171024,8,99,Damage Areas Unknown
17,Illinois,171025,1,99,Damage Areas Unknown
17,Illinois,171025,2,12,12 Clock Value
17,Illinois,171026,1,1,1 Clock Value
17,Illinois,171026,1,2,2 Clock Value
17,Illinois,171026,1,10,10 Clock Value
17,Illinois,171026,1,11,11 Clock Value
17,Illinois,171026,1,12,12 Clock Value
17,Illinois,171026,1,13,Top
17,Illinois,171026,1,14,Undercarriage
17,Illinois,171026,2,1,1 Clock Value
17,Illinois,171026,2,2,2 Clock Value
17,Illinois,171026,2,3,3 Clock Value
17,Illinois,171026,2,4,4 Clock Value
17,Illinois,171026,2,5,5 Clock Value
17,Illinois,171026,2,6,6 Clock Value
17,Illinois,171026,2,7,7 Clock Value
17,Illinois,171026,2,8,8 Clock Value
17,Illinois,171026,2,9,9 Clock Value
17,Illinois,171026,2,10,10 Clock Value
17,Illinois,171026,2,11,11 Clock Value
17,Illinois,171026,2,12,12 Clock Value
17,Illinois,171026,2,13,Top
17,Illinois,171026,2,14,Undercarriage
17,Illinois,171026,3,1,1 Clock Value
17,Illinois,171026,3,2,2 Clock Value
17,Illinois,171026,3,10,10 Clock Value
17,Illinois,171026,3,11,11 Clock Value
17,Illinois,171026,3,12,12 Clock Value
17,Illinois,171027,1,1,1 Clock Value
17,Illinois,171027,1,2,2 Clock Value
17,Illinois,171027,1,3,3 Clock Value
17,Illinois,171027,1,4,4 Clock Value
17,Illinois,171027,1,5,5 Clock Value
17,Illinois,171027,1,6,6 Clock Value
17,Illinois,171027,1,7,7 Clock Value
17,Illinois,171027,1,8,8 Clock Value
17,Illinois,171027,1,9,9 Clock Value
17,Illinois,171027,1,10,10 Clock Value
17,Illinois,171027,1,11,11 Clock Value
17,Illinois,171027,1,12,12 Clock Value
17,Illinois,171027,1,13,Top
17,Illinois,171027,1,14,Undercarriage
17,Illinois,171027,2,1,1 Clock Value
17,Illinois,171027,2,2,2 Clock Value
17,Illinois,171027,2,3,3 Clock Value
17,Illinois,171027,2,4,4 Clock Value
17,Illinois,171027,2,5,5 Clock Value
17,Illinois,171027,2,6,6 Clock Value
17,Illinois,171027,2,7,7 Clock Value
17,Illinois,171027,2,8,8 Clock Value
17,Illinois,171027,2,9,9 Clock Value
17,Illinois,171027,2,10,10 Clock Value
17,Illinois,171027,2,11,11 Clock Value
17,Illinois,171027,2,12,12 Clock Value
17,Illinois,171027,2,13,Top
17,Illinois,171027,2,14,Undercarriage
17,Illinois,171028,1,1,1 Clock Value
17,Illinois,171028,1,7,7 Clock Value
17,Illinois,171028,1,11,11 Clock Value
17,Illinois,171028,1,12,12 Clock Value
17,Illinois,171028,2,1,1 Clock Value
17,Illinois,171028,2,2,2 Clock Value
17,Illinois,171028,2,3,3 Clock Value
17,Illinois,171028,2,4,4 Clock Value
17,Illinois,171028,2,5,5 Clock Value
17,Illinois,171028,2,6,6 Clock Value
17,Illinois,171028,2,7,7 Clock Value
17,Illinois,171028,2,8,8 Clock Value
17,Illinois,171028,2,9,9 Clock Value
17,Illinois,171028,2,10,10 Clock Value
17,Illinois,171028,2,11,11 Clock Value
17,Illinois,171028,2,12,12 Clock Value
17,Illinois,171028,2,13,Top
17,Illinois,171028,2,14,Undercarriage
17,Illinois,171029,1,11,11 Clock Value
17,Illinois,171029,1,12,12 Clock Value
17,Illinois,171029,2,11,11 Clock Value
17,Illinois,171029,2,12,12 Clock Value
17,Illinois,171029,3,12,12 Clock Value
17,Illinois,171030,1,1,1 Clock Value
17,Illinois,171030,1,2,2 Clock Value
17,Illinois,171030,1,3,3 Clock Value
17,Illinois,171030,1,4,4 Clock Value
17,Illinois,171030,1,5,5 Clock Value
17,Illinois,171030,1,6,6 Clock Value
17,Illinois,171030,1,7,7 Clock Value
17,Illinois,171030,1,8,8 Clock Value
17,Illinois,171030,1,9,9 Clock Value
17,Illinois,171030,1,10,10 Clock Value
17,Illinois,171030,1,11,11 Clock Value
17,Illinois,171030,1,12,12 Clock Value
17,Illinois,171030,1,13,Top
17,Illinois,171030,1,14,Undercarriage
17,Illinois,171030,2,12,12 Clock Value
17,Illinois,171030,2,13,Top
17,Illinois,171031,1,11,11 Clock Value
17,Illinois,171031,2,12,12 Clock Value
17,Illinois,171031,3,9,9 Clock Value
17,Illinois,171031,3,10,10 Clock Value
17,Illinois,171032,1,6,6 Clock Value
17,Illinois,171032,1,7,7 Clock Value
17,Illinois,171032,1,8,8 Clock Value
17,Illinois,171032,1,9,9 Clock Value
17,Illinois,171032,1,10,10 Clock Value
17,Illinois,171032,1,11,11 Clock Value
17,Illinois,171032,1,12,12 Clock Value
17,Illinois,171032,2,10,10 Clock Value
17,Illinois,171032,2,11,11 Clock Value
17,Illinois,171032,3,1,1 Clock Value
17,Illinois,171032,3,10,10 Clock Value
17,Illinois,171032,3,11,11 Clock Value
17,Illinois,171032,3,12,12 Clock Value
17,Illinois,171033,1,99,Damage Areas Unknown
17,Illinois,171034,1,1,1 Clock Value
17,Illinois,171034,1,9,9 Clock Value
17,Illinois,171034,1,10,10 Clock Value
17,Illinois,171034,1,11,11 Clock Value
17,Illinois,171034,1,12,12 Clock Value
17,Illinois,171034,2,1,1 Clock Value
17,Illinois,171034,2,11,11 Clock Value
17,Illinois,171034,2,12,12 Clock Value
17,Illinois,171035,1,1,1 Clock Value
17,Illinois,171035,1,2,2 Clock Value
17,Illinois,171035,1,3,3 Clock Value
17,Illinois,171035,1,4,4 Clock Value
17,Illinois,171035,1,5,5 Clock Value
17,Illinois,171035,1,6,6 Clock Value
17,Illinois,171035,1,7,7 Clock Value
17,Illinois,171035,1,8,8 Clock Value
17,Illinois,171035,1,9,9 Clock Value
17,Illinois,171035,1,10,10 Clock Value
17,Illinois,171035,1,11,11 Clock Value
17,Illinois,171035,1,12,12 Clock Value
17,Illinois,171035,1,13,Top
17,Illinois,171035,1,14,Undercarriage
17,Illinois,171036,1,1,1 Clock Value
17,Illinois,171036,1,2,2 Clock Value
17,Illinois,171036,1,3,3 Clock Value
17,Illinois,171036,1,4,4 Clock Value
17,Illinois,171036,1,5,5 Clock Value
17,Illinois,171037,1,1,1 Clock Value
17,Illinois,171037,1,11,11 Clock Value
17,Illinois,171037,1,12,12 Clock Value
17,Illinois,171038,1,1,1 Clock Value
17,Illinois,171038,1,2,2 Clock Value
17,Illinois,171038,1,3,3 Clock Value
17,Illinois,171038,1,4,4 Clock Value
17,Illinois,171038,1,5,5 Clock Value
17,Illinois,171038,1,6,6 Clock Value
17,Illinois,171038,1,7,7 Clock Value
17,Illinois,171038,1,8,8 Clock Value
17,Illinois,171038,1,9,9 Clock Value
17,Illinois,171038,1,10,10 Clock Value
17,Illinois,171038,1,11,11 Clock Value
17,Illinois,171038,1,12,12 Clock Value
17,Illinois,171038,1,13,Top
17,Illinois,171038,1,14,Undercarriage
17,Illinois,171038,2,1,1 Clock Value
17,Illinois,171038,2,2,2 Clock Value
17,Illinois,171038,2,12,12 Clock Value
17,Illinois,171038,3,1,1 Clock Value
17,Illinois,171038,3,2,2 Clock Value
17,Illinois,171038,3,3,3 Clock Value
17,Illinois,171038,3,4,4 Clock Value
17,Illinois,171038,3,8,8 Clock Value
17,Illinois,171038,3,9,9 Clock Value
17,Illinois,171038,3,10,10 Clock Value
17,Illinois,171038,3,11,11 Clock Value
17,Illinois,171038,3,12,12 Clock Value
17,Illinois,171039,1,1,1 Clock Value
17,Illinois,171039,1,12,12 Clock Value
17,Illinois,171040,1,1,1 Clock Value
17,Illinois,171040,1,2,2 Clock Value
17,Illinois,171040,1,3,3 Clock Value
17,Illinois,171040,1,4,4 Clock Value
17,Illinois,171040,1,5,5 Clock Value
17,Illinois,171040,1,6,6 Clock Value
17,Illinois,171040,1,7,7 Clock Value
17,Illinois,171040,1,8,8 Clock Value
17,Illinois,171040,1,9,9 Clock Value
17,Illinois,171040,1,10,10 Clock Value
17,Illinois,171040,1,11,11 Clock Value
17,Illinois,171040,1,12,12 Clock Value
17,Illinois,171040,1,13,Top
17,Illinois,171040,1,14,Undercarriage
17,Illinois,171040,2,9,9 Clock Value
17,Illinois,171040,2,10,10 Clock Value
17,Illinois,171040,2,11,11 Clock Value
17,Illinois,171040,3,1,1 Clock Value
17,Illinois,171040,3,2,2 Clock Value
17,Illinois,171040,3,3,3 Clock Value
17,Illinois,171040,3,4,4 Clock Value
17,Illinois,171040,3,5,5 Clock Value
17,Illinois,171040,3,6,6 Clock Value
17,Illinois,171040,3,7,7 Clock Value
17,Illinois,171040,3,8,8 Clock Value
17,Illinois,171040,3,9,9 Clock Value
17,Illinois,171040,3,10,10 Clock Value
17,Illinois,171040,3,11,11 Clock Value
17,Illinois,171040,3,12,12 Clock Value
17,Illinois,171040,3,13,Top
17,Illinois,171040,3,14,Undercarriage
17,Illinois,171040,4,1,1 Clock Value
17,Illinois,171040,4,2,2 Clock Value
17,Illinois,171040,4,3,3 Clock Value
17,Illinois,171040,4,4,4 Clock Value
17,Illinois,171040,4,5,5 Clock Value
17,Illinois,171040,4,6,6 Clock Value
17,Illinois,171040,4,7,7 Clock Value
17,Illinois,171040,4,8,8 Clock Value
17,Illinois,171040,4,9,9 Clock Value
17,Illinois,171040,4,10,10 Clock Value
17,Illinois,171040,4,11,11 Clock Value
17,Illinois,171040,4,12,12 Clock Value
17,Illinois,171040,4,13,Top
17,Illinois,171040,4,14,Undercarriage
17,Illinois,171041,1,1,1 Clock Value
17,Illinois,171041,1,2,2 Clock Value
17,Illinois,171041,1,3,3 Clock Value
17,Illinois,171041,1,4,4 Clock Value
17,Illinois,171041,1,5,5 Clock Value
17,Illinois,171041,1,6,6 Clock Value
17,Illinois,171041,1,7,7 Clock Value
17,Illinois,171041,1,8,8 Clock Value
17,Illinois,171041,1,9,9 Clock Value
17,Illinois,171041,1,10,10 Clock Value
17,Illinois,171041,1,11,11 Clock Value
17,Illinois,171041,1,12,12 Clock Value
17,Illinois,171041,1,13,Top
17,Illinois,171041,1,14,Undercarriage
17,Illinois,171041,2,7,7 Clock Value
17,Illinois,171041,2,8,8 Clock Value
17,Illinois,171041,2,9,9 Clock Value
17,Illinois,171041,2,10,10 Clock Value
17,Illinois,171041,2,11,11 Clock Value
17,Illinois,171041,3,9,9 Clock Value
17,Illinois,171041,3,10,10 Clock Value
17,Illinois,171041,3,11,11 Clock Value
17,Illinois,171041,3,12,12 Clock Value
17,Illinois,171042,1,1,1 Clock Value
17,Illinois,171042,1,2,2 Clock Value
17,Illinois,171042,1,3,3 Clock Value
17,Illinois,171042,1,4,4 Clock Value
